Running on: a-a100-q-5
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: emilej to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run xol7ny1n
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /home/e12229987/synthetic-cover-text-generator/wandb/run-20260316_211936-xol7ny1n
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run dauntless-bee-13
wandb: ⭐️ View project at https://wandb.ai/emilej/entropy-steering-steganography
wandb: 🚀 View run at https://wandb.ai/emilej/entropy-steering-steganography/runs/xol7ny1n
wandb: Detected [huggingface_hub.inference] in use.
wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
==((====))==  Unsloth 2026.3.4: Fast Qwen3 patching. Transformers: 5.2.0.
   \\   /|    NVIDIA A100-SXM4-80GB. Num GPUs = 1. Max memory: 79.254 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.10.0+cu128. CUDA: 8.0. CUDA Toolkit: 12.8. Triton: 3.6.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.35. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
unsloth/Qwen3-4B-Base does not have a padding token! Will use pad_token = <|PAD_TOKEN|>.
Local file not found at /home/e12229987/synthetic-cover-text-generator/data/stanfordnlp/imdb. Trying Hugging Face dataset: stanfordnlp/imdb
Using first 10000 samples out of 25000 total.
Unsloth: Tokenizing ["text"] (num_proc=64):   0%|          | 0/10000 [00:00<?, ? examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   2%|▏         | 157/10000 [00:03<03:41, 44.51 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   3%|▎         | 314/10000 [00:04<02:11, 73.38 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   5%|▍         | 471/10000 [00:05<01:44, 90.81 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   6%|▋         | 628/10000 [00:07<01:31, 102.15 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   8%|▊         | 785/10000 [00:08<01:25, 108.10 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   9%|▉         | 942/10000 [00:09<01:16, 117.81 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  11%|█         | 1099/10000 [00:10<01:13, 121.41 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  13%|█▎        | 1256/10000 [00:12<01:10, 123.65 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  14%|█▍        | 1413/10000 [00:13<01:08, 125.52 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  16%|█▌        | 1570/10000 [00:14<01:06, 126.79 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  17%|█▋        | 1727/10000 [00:15<01:04, 128.19 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  19%|█▉        | 1884/10000 [00:16<01:02, 129.67 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  20%|██        | 2041/10000 [00:18<01:02, 126.85 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  22%|██▏       | 2198/10000 [00:19<01:00, 128.12 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  24%|██▎       | 2355/10000 [00:20<00:59, 127.50 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  25%|██▌       | 2512/10000 [00:21<00:59, 126.22 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  27%|██▋       | 2668/10000 [00:23<00:58, 125.48 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  28%|██▊       | 2824/10000 [00:24<00:57, 124.15 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  30%|██▉       | 2980/10000 [00:25<00:56, 124.09 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  31%|███▏      | 3136/10000 [00:26<00:55, 122.79 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  33%|███▎      | 3292/10000 [00:28<00:54, 123.53 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  34%|███▍      | 3448/10000 [00:29<00:53, 123.17 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  36%|███▌      | 3604/10000 [00:30<00:52, 122.95 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  38%|███▊      | 3760/10000 [00:31<00:49, 125.47 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  39%|███▉      | 3916/10000 [00:33<00:48, 126.61 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  41%|████      | 4072/10000 [00:34<00:46, 126.98 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  42%|████▏     | 4228/10000 [00:35<00:45, 127.50 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  44%|████▍     | 4384/10000 [00:36<00:43, 128.51 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  45%|████▌     | 4540/10000 [00:37<00:42, 127.77 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  47%|████▋     | 4696/10000 [00:39<00:41, 127.72 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  49%|████▊     | 4852/10000 [00:40<00:40, 127.74 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  50%|█████     | 5008/10000 [00:41<00:39, 127.48 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  52%|█████▏    | 5164/10000 [00:42<00:37, 128.16 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  53%|█████▎    | 5320/10000 [00:44<00:36, 128.69 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  55%|█████▍    | 5476/10000 [00:45<00:35, 127.20 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  56%|█████▋    | 5632/10000 [00:46<00:34, 126.82 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  58%|█████▊    | 5788/10000 [00:47<00:33, 125.86 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  59%|█████▉    | 5944/10000 [00:49<00:32, 124.86 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  61%|██████    | 6100/10000 [00:50<00:31, 123.94 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  63%|██████▎   | 6256/10000 [00:51<00:30, 123.35 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  64%|██████▍   | 6412/10000 [00:52<00:28, 126.14 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  66%|██████▌   | 6568/10000 [00:54<00:27, 127.06 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  67%|██████▋   | 6724/10000 [00:55<00:25, 127.22 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  69%|██████▉   | 6880/10000 [00:56<00:24, 129.95 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  70%|███████   | 7036/10000 [00:57<00:23, 128.35 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  72%|███████▏  | 7192/10000 [00:58<00:21, 129.60 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  73%|███████▎  | 7348/10000 [01:00<00:20, 129.57 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  75%|███████▌  | 7504/10000 [01:01<00:19, 127.54 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  77%|███████▋  | 7660/10000 [01:02<00:18, 129.46 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  78%|███████▊  | 7816/10000 [01:03<00:16, 129.94 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  80%|███████▉  | 7972/10000 [01:04<00:15, 129.08 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  81%|████████▏ | 8128/10000 [01:06<00:14, 129.37 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  83%|████████▎ | 8284/10000 [01:07<00:13, 129.96 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  84%|████████▍ | 8440/10000 [01:08<00:12, 129.97 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  86%|████████▌ | 8596/10000 [01:09<00:10, 130.38 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  88%|████████▊ | 8752/10000 [01:10<00:09, 129.67 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  89%|████████▉ | 8908/10000 [01:12<00:08, 129.50 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  91%|█████████ | 9064/10000 [01:13<00:07, 130.57 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  92%|█████████▏| 9220/10000 [01:14<00:06, 129.66 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  94%|█████████▍| 9376/10000 [01:15<00:04, 130.56 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  95%|█████████▌| 9532/10000 [01:16<00:03, 129.85 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  97%|█████████▋| 9688/10000 [01:18<00:02, 129.82 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  98%|█████████▊| 9844/10000 [01:19<00:01, 129.39 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64): 100%|██████████| 10000/10000 [01:20<00:00, 130.64 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64): 100%|██████████| 10000/10000 [01:21<00:00, 123.35 examples/s]
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading history steps 621-626, summary, console lines 635-640
wandb: 
wandb: Run history:
wandb: train/avg_seconds_per_sample ▄▃▂▄▂█▁▄▁▂▇▃▅▄▂▄▅▇▄▃▁▂▃▆▂▃▃▃▆▃▃▅▄▅▅▃▄▂▆▃
wandb:                  train/epoch ▁▁▁▁▁▂▂▂▂▂▃▃▃▃▄▄▄▄▄▄▄▅▅▅▅▅▅▆▆▆▇▇▇▇▇▇▇▇▇█
wandb:            train/global_step ▁▁▁▁▁▂▂▃▃▃▃▃▃▄▄▄▄▅▅▅▅▅▅▅▅▆▆▆▆▇▇▇▇▇▇▇▇▇██
wandb:              train/grad_norm ▂█▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▂▁▂▁▁▂▂▁▁▂▁▂▂
wandb:          train/learning_rate ▄██████▇▇▇▇▇▇▇▇▆▆▆▆▆▆▆▅▅▅▄▄▄▄▄▃▃▃▃▃▂▂▂▂▁
wandb:                   train/loss ██▄▄▇▇▇█▆▅▇▇▅▆▇▃▂▂▄▃▂▅▄▅▃▄▅▅▄▂▅▂▃▁▃▃▄▄▄▅
wandb: 
wandb: Run summary:
wandb:                   total_flos 1.1797896866685542e+17
wandb: train/avg_seconds_per_sample 0.0278
wandb:                  train/epoch 2
wandb:            train/global_step 626
wandb:              train/grad_norm 0.3179
wandb:          train/learning_rate 0.0
wandb:                   train/loss 2.70298
wandb:                   train_loss 2.85821
wandb:                train_runtime 1065.6521
wandb:     train_samples_per_second 18.768
wandb:                           +1 ...
wandb: 
wandb: 🚀 View run dauntless-bee-13 at: https://wandb.ai/emilej/entropy-steering-steganography/runs/xol7ny1n
wandb: ⭐️ View project at: https://wandb.ai/emilej/entropy-steering-steganography
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260316_211936-xol7ny1n/logs
🦥 Unsloth: Padding-free auto-enabled, enabling faster training.
{'loss': '3.066', 'grad_norm': '0.2476', 'learning_rate': '0', 'epoch': '0.0032'}
{'loss': '2.973', 'grad_norm': '0.1476', 'learning_rate': '0.0001662', 'epoch': '0.368'}
{'loss': '3.019', 'grad_norm': '0.1691', 'learning_rate': '0.0001659', 'epoch': '0.3712'}
{'loss': '2.982', 'grad_norm': '0.1466', 'learning_rate': '0.0001656', 'epoch': '0.3744'}
{'loss': '2.923', 'grad_norm': '0.1627', 'learning_rate': '0.0001653', 'epoch': '0.3776'}
{'loss': '2.95', 'grad_norm': '0.1804', 'learning_rate': '0.0001649', 'epoch': '0.3808'}
{'loss': '2.867', 'grad_norm': '0.1585', 'learning_rate': '0.0001646', 'epoch': '0.384'}
{'loss': '2.95', 'grad_norm': '0.1417', 'learning_rate': '0.0001643', 'epoch': '0.3872'}
{'loss': '3.026', 'grad_norm': '0.1579', 'learning_rate': '0.000164', 'epoch': '0.3904'}
{'loss': '2.886', 'grad_norm': '0.1669', 'learning_rate': '0.0001636', 'epoch': '0.3936'}
{'loss': '2.926', 'grad_norm': '0.1584', 'learning_rate': '0.0001633', 'epoch': '0.3968'}
{'loss': '2.892', 'grad_norm': '0.1506', 'learning_rate': '0.000163', 'epoch': '0.4'}
{'loss': '2.885', 'grad_norm': '0.1819', 'learning_rate': '0.0001627', 'epoch': '0.4032'}
{'loss': '2.926', 'grad_norm': '0.1674', 'learning_rate': '0.0001623', 'epoch': '0.4064'}
{'loss': '2.987', 'grad_norm': '0.1777', 'learning_rate': '0.000162', 'epoch': '0.4096'}
{'loss': '2.915', 'grad_norm': '0.1551', 'learning_rate': '0.0001617', 'epoch': '0.4128'}
{'loss': '2.941', 'grad_norm': '0.1607', 'learning_rate': '0.0001614', 'epoch': '0.416'}
{'loss': '2.964', 'grad_norm': '0.1611', 'learning_rate': '0.000161', 'epoch': '0.4192'}
{'loss': '2.981', 'grad_norm': '0.1807', 'learning_rate': '0.0001607', 'epoch': '0.4224'}
{'loss': '2.807', 'grad_norm': '0.1558', 'learning_rate': '0.0001604', 'epoch': '0.4256'}
{'loss': '2.977', 'grad_norm': '0.1567', 'learning_rate': '0.0001601', 'epoch': '0.4288'}
{'loss': '2.928', 'grad_norm': '0.1535', 'learning_rate': '0.0001597', 'epoch': '0.432'}
{'loss': '3.054', 'grad_norm': '0.1643', 'learning_rate': '0.0001594', 'epoch': '0.4352'}
{'loss': '2.836', 'grad_norm': '0.1637', 'learning_rate': '0.0001591', 'epoch': '0.4384'}
{'loss': '2.925', 'grad_norm': '0.1573', 'learning_rate': '0.0001588', 'epoch': '0.4416'}
{'loss': '3.037', 'grad_norm': '0.1641', 'learning_rate': '0.0001584', 'epoch': '0.4448'}
{'loss': '2.904', 'grad_norm': '0.1717', 'learning_rate': '0.0001581', 'epoch': '0.448'}
{'loss': '3.012', 'grad_norm': '0.1735', 'learning_rate': '0.0001578', 'epoch': '0.4512'}
{'loss': '2.882', 'grad_norm': '0.1649', 'learning_rate': '0.0001575', 'epoch': '0.4544'}
{'loss': '2.871', 'grad_norm': '0.176', 'learning_rate': '0.0001571', 'epoch': '0.4576'}
{'loss': '2.874', 'grad_norm': '0.1581', 'learning_rate': '0.0001568', 'epoch': '0.4608'}
{'loss': '2.96', 'grad_norm': '0.1702', 'learning_rate': '0.0001565', 'epoch': '0.464'}
{'loss': '2.957', 'grad_norm': '0.1796', 'learning_rate': '0.0001562', 'epoch': '0.4672'}
{'loss': '2.843', 'grad_norm': '0.1499', 'learning_rate': '0.0001558', 'epoch': '0.4704'}
{'loss': '2.97', 'grad_norm': '0.1675', 'learning_rate': '0.0001555', 'epoch': '0.4736'}
{'loss': '2.846', 'grad_norm': '0.1603', 'learning_rate': '0.0001552', 'epoch': '0.4768'}
{'loss': '2.905', 'grad_norm': '0.1585', 'learning_rate': '0.0001549', 'epoch': '0.48'}
{'loss': '2.933', 'grad_norm': '0.1614', 'learning_rate': '0.0001545', 'epoch': '0.4832'}
{'loss': '2.824', 'grad_norm': '0.1553', 'learning_rate': '0.0001542', 'epoch': '0.4864'}
{'loss': '2.965', 'grad_norm': '0.1769', 'learning_rate': '0.0001539', 'epoch': '0.4896'}
{'loss': '2.937', 'grad_norm': '0.1718', 'learning_rate': '0.0001536', 'epoch': '0.4928'}
{'loss': '2.969', 'grad_norm': '0.1551', 'learning_rate': '0.0001532', 'epoch': '0.496'}
{'loss': '2.95', 'grad_norm': '0.1566', 'learning_rate': '0.0001529', 'epoch': '0.4992'}
{'loss': '2.902', 'grad_norm': '0.1669', 'learning_rate': '0.0001526', 'epoch': '0.5024'}
{'loss': '2.974', 'grad_norm': '0.1537', 'learning_rate': '0.0001523', 'epoch': '0.5056'}
{'loss': '3.016', 'grad_norm': '0.1623', 'learning_rate': '0.0001519', 'epoch': '0.5088'}
{'loss': '2.873', 'grad_norm': '0.1646', 'learning_rate': '0.0001516', 'epoch': '0.512'}
{'loss': '2.918', 'grad_norm': '0.1827', 'learning_rate': '0.0001513', 'epoch': '0.5152'}
{'loss': '2.865', 'grad_norm': '0.1533', 'learning_rate': '0.000151', 'epoch': '0.5184'}
{'loss': '2.902', 'grad_norm': '0.1622', 'learning_rate': '0.0001506', 'epoch': '0.5216'}
{'loss': '2.896', 'grad_norm': '0.1643', 'learning_rate': '0.0001503', 'epoch': '0.5248'}
{'loss': '2.976', 'grad_norm': '0.1716', 'learning_rate': '0.00015', 'epoch': '0.528'}
{'loss': '2.917', 'grad_norm': '0.1704', 'learning_rate': '0.0001497', 'epoch': '0.5312'}
{'loss': '2.835', 'grad_norm': '0.1439', 'learning_rate': '0.0001494', 'epoch': '0.5344'}
{'loss': '2.791', 'grad_norm': '0.1475', 'learning_rate': '0.000149', 'epoch': '0.5376'}
{'loss': '2.871', 'grad_norm': '0.1426', 'learning_rate': '0.0001487', 'epoch': '0.5408'}
{'loss': '2.944', 'grad_norm': '0.1648', 'learning_rate': '0.0001484', 'epoch': '0.544'}
{'loss': '2.9', 'grad_norm': '0.1769', 'learning_rate': '0.0001481', 'epoch': '0.5472'}
{'loss': '2.86', 'grad_norm': '0.1523', 'learning_rate': '0.0001477', 'epoch': '0.5504'}
{'loss': '2.972', 'grad_norm': '0.1969', 'learning_rate': '0.0001474', 'epoch': '0.5536'}
{'loss': '2.929', 'grad_norm': '0.1686', 'learning_rate': '0.0001471', 'epoch': '0.5568'}
{'loss': '2.945', 'grad_norm': '0.1484', 'learning_rate': '0.0001468', 'epoch': '0.56'}
{'loss': '2.837', 'grad_norm': '0.1593', 'learning_rate': '0.0001464', 'epoch': '0.5632'}
{'loss': '2.997', 'grad_norm': '0.157', 'learning_rate': '0.0001461', 'epoch': '0.5664'}
{'loss': '2.866', 'grad_norm': '0.1537', 'learning_rate': '0.0001458', 'epoch': '0.5696'}
{'loss': '2.953', 'grad_norm': '0.1534', 'learning_rate': '0.0001455', 'epoch': '0.5728'}
{'loss': '2.967', 'grad_norm': '0.1602', 'learning_rate': '0.0001451', 'epoch': '0.576'}
{'loss': '2.952', 'grad_norm': '0.163', 'learning_rate': '0.0001448', 'epoch': '0.5792'}
{'loss': '2.966', 'grad_norm': '0.1774', 'learning_rate': '0.0001445', 'epoch': '0.5824'}
{'loss': '2.967', 'grad_norm': '0.1478', 'learning_rate': '0.0001442', 'epoch': '0.5856'}
{'loss': '2.912', 'grad_norm': '0.1557', 'learning_rate': '0.0001438', 'epoch': '0.5888'}
{'loss': '2.996', 'grad_norm': '0.1621', 'learning_rate': '0.0001435', 'epoch': '0.592'}
{'loss': '2.968', 'grad_norm': '0.1778', 'learning_rate': '0.0001432', 'epoch': '0.5952'}
{'loss': '2.889', 'grad_norm': '0.1559', 'learning_rate': '0.0001429', 'epoch': '0.5984'}
{'loss': '2.944', 'grad_norm': '0.1594', 'learning_rate': '0.0001425', 'epoch': '0.6016'}
{'loss': '2.956', 'grad_norm': '0.1683', 'learning_rate': '0.0001422', 'epoch': '0.6048'}
{'loss': '2.81', 'grad_norm': '0.1683', 'learning_rate': '0.0001419', 'epoch': '0.608'}
{'loss': '2.82', 'grad_norm': '0.1619', 'learning_rate': '0.0001416', 'epoch': '0.6112'}
{'loss': '3.002', 'grad_norm': '0.1593', 'learning_rate': '0.0001412', 'epoch': '0.6144'}
{'loss': '2.96', 'grad_norm': '0.1628', 'learning_rate': '0.0001409', 'epoch': '0.6176'}
{'loss': '2.946', 'grad_norm': '0.1674', 'learning_rate': '0.0001406', 'epoch': '0.6208'}
{'loss': '2.969', 'grad_norm': '0.1674', 'learning_rate': '0.0001403', 'epoch': '0.624'}
{'loss': '2.9', 'grad_norm': '0.1614', 'learning_rate': '0.0001399', 'epoch': '0.6272'}
{'loss': '2.973', 'grad_norm': '0.1823', 'learning_rate': '0.0001396', 'epoch': '0.6304'}
{'loss': '2.947', 'grad_norm': '0.1566', 'learning_rate': '0.0001393', 'epoch': '0.6336'}
{'loss': '2.901', 'grad_norm': '0.1642', 'learning_rate': '0.000139', 'epoch': '0.6368'}
{'loss': '2.921', 'grad_norm': '0.1792', 'learning_rate': '0.0001386', 'epoch': '0.64'}
{'loss': '2.932', 'grad_norm': '0.1557', 'learning_rate': '0.0001383', 'epoch': '0.6432'}
{'loss': '2.816', 'grad_norm': '0.1773', 'learning_rate': '0.000138', 'epoch': '0.6464'}
{'loss': '2.884', 'grad_norm': '0.1966', 'learning_rate': '0.0001377', 'epoch': '0.6496'}
{'loss': '2.855', 'grad_norm': '0.1625', 'learning_rate': '0.0001373', 'epoch': '0.6528'}
{'loss': '2.965', 'grad_norm': '0.1743', 'learning_rate': '0.000137', 'epoch': '0.656'}
{'loss': '3.06', 'grad_norm': '0.1539', 'learning_rate': '0.0001367', 'epoch': '0.6592'}
{'loss': '2.887', 'grad_norm': '0.1569', 'learning_rate': '0.0001364', 'epoch': '0.6624'}
{'loss': '2.934', 'grad_norm': '0.1667', 'learning_rate': '0.000136', 'epoch': '0.6656'}
{'loss': '2.859', 'grad_norm': '0.1517', 'learning_rate': '0.0001357', 'epoch': '0.6688'}
{'loss': '2.936', 'grad_norm': '0.1571', 'learning_rate': '0.0001354', 'epoch': '0.672'}
{'loss': '2.823', 'grad_norm': '0.1616', 'learning_rate': '0.0001351', 'epoch': '0.6752'}
{'loss': '2.877', 'grad_norm': '0.1461', 'learning_rate': '0.0001347', 'epoch': '0.6784'}
{'loss': '2.945', 'grad_norm': '0.1568', 'learning_rate': '0.0001344', 'epoch': '0.6816'}
{'loss': '2.863', 'grad_norm': '0.1461', 'learning_rate': '0.0001341', 'epoch': '0.6848'}
{'loss': '2.923', 'grad_norm': '0.1588', 'learning_rate': '0.0001338', 'epoch': '0.688'}
{'loss': '3.121', 'grad_norm': '0.1698', 'learning_rate': '0.0001334', 'epoch': '0.6912'}
{'loss': '2.924', 'grad_norm': '0.1526', 'learning_rate': '0.0001331', 'epoch': '0.6944'}
{'loss': '2.979', 'grad_norm': '0.1728', 'learning_rate': '0.0001328', 'epoch': '0.6976'}
{'loss': '2.914', 'grad_norm': '0.1919', 'learning_rate': '0.0001325', 'epoch': '0.7008'}
{'loss': '2.918', 'grad_norm': '0.1645', 'learning_rate': '0.0001321', 'epoch': '0.704'}
{'loss': '2.862', 'grad_norm': '0.1562', 'learning_rate': '0.0001318', 'epoch': '0.7072'}
{'loss': '2.905', 'grad_norm': '0.1607', 'learning_rate': '0.0001315', 'epoch': '0.7104'}
{'loss': '2.895', 'grad_norm': '0.1773', 'learning_rate': '0.0001312', 'epoch': '0.7136'}
{'loss': '2.948', 'grad_norm': '0.1647', 'learning_rate': '0.0001308', 'epoch': '0.7168'}
{'loss': '2.942', 'grad_norm': '0.1881', 'learning_rate': '0.0001305', 'epoch': '0.72'}
{'loss': '3.006', 'grad_norm': '0.1489', 'learning_rate': '0.0001302', 'epoch': '0.7232'}
{'loss': '2.889', 'grad_norm': '0.1799', 'learning_rate': '0.0001299', 'epoch': '0.7264'}
{'loss': '2.915', 'grad_norm': '0.1662', 'learning_rate': '0.0001295', 'epoch': '0.7296'}
{'loss': '2.827', 'grad_norm': '0.1633', 'learning_rate': '0.0001292', 'epoch': '0.7328'}
{'loss': '2.972', 'grad_norm': '0.1702', 'learning_rate': '0.0001289', 'epoch': '0.736'}
{'loss': '2.886', 'grad_norm': '0.161', 'learning_rate': '0.0001286', 'epoch': '0.7392'}
{'loss': '2.936', 'grad_norm': '0.156', 'learning_rate': '0.0001282', 'epoch': '0.7424'}
{'loss': '3.033', 'grad_norm': '0.1674', 'learning_rate': '0.0001279', 'epoch': '0.7456'}
{'loss': '2.981', 'grad_norm': '0.1591', 'learning_rate': '0.0001276', 'epoch': '0.7488'}
{'loss': '2.958', 'grad_norm': '0.1597', 'learning_rate': '0.0001273', 'epoch': '0.752'}
{'loss': '2.804', 'grad_norm': '0.1569', 'learning_rate': '0.0001269', 'epoch': '0.7552'}
{'loss': '2.935', 'grad_norm': '0.1579', 'learning_rate': '0.0001266', 'epoch': '0.7584'}
{'loss': '2.991', 'grad_norm': '0.1536', 'learning_rate': '0.0001263', 'epoch': '0.7616'}
{'loss': '2.948', 'grad_norm': '0.1626', 'learning_rate': '0.000126', 'epoch': '0.7648'}
{'loss': '2.931', 'grad_norm': '0.1735', 'learning_rate': '0.0001256', 'epoch': '0.768'}
{'loss': '2.842', 'grad_norm': '0.1483', 'learning_rate': '0.0001253', 'epoch': '0.7712'}
{'loss': '3.02', 'grad_norm': '0.1585', 'learning_rate': '0.000125', 'epoch': '0.7744'}
{'loss': '2.853', 'grad_norm': '0.1779', 'learning_rate': '0.0001247', 'epoch': '0.7776'}
{'loss': '2.901', 'grad_norm': '0.1491', 'learning_rate': '0.0001244', 'epoch': '0.7808'}
{'loss': '2.81', 'grad_norm': '0.1558', 'learning_rate': '0.000124', 'epoch': '0.784'}
{'loss': '2.897', 'grad_norm': '0.1747', 'learning_rate': '0.0001237', 'epoch': '0.7872'}
{'loss': '3.018', 'grad_norm': '0.1647', 'learning_rate': '0.0001234', 'epoch': '0.7904'}
{'loss': '2.981', 'grad_norm': '0.182', 'learning_rate': '0.0001231', 'epoch': '0.7936'}
{'loss': '2.917', 'grad_norm': '0.1583', 'learning_rate': '0.0001227', 'epoch': '0.7968'}
{'loss': '2.939', 'grad_norm': '0.1637', 'learning_rate': '0.0001224', 'epoch': '0.8'}
{'loss': '2.977', 'grad_norm': '0.1633', 'learning_rate': '0.0001221', 'epoch': '0.8032'}
{'loss': '2.996', 'grad_norm': '0.1462', 'learning_rate': '0.0001218', 'epoch': '0.8064'}
{'loss': '2.932', 'grad_norm': '0.1734', 'learning_rate': '0.0001214', 'epoch': '0.8096'}
{'loss': '2.975', 'grad_norm': '0.1561', 'learning_rate': '0.0001211', 'epoch': '0.8128'}
{'loss': '2.855', 'grad_norm': '0.1614', 'learning_rate': '0.0001208', 'epoch': '0.816'}
{'loss': '2.905', 'grad_norm': '0.1504', 'learning_rate': '0.0001205', 'epoch': '0.8192'}
{'loss': '2.873', 'grad_norm': '0.1776', 'learning_rate': '0.0001201', 'epoch': '0.8224'}
{'loss': '2.892', 'grad_norm': '0.1559', 'learning_rate': '0.0001198', 'epoch': '0.8256'}
{'loss': '2.908', 'grad_norm': '0.1507', 'learning_rate': '0.0001195', 'epoch': '0.8288'}
{'loss': '2.866', 'grad_norm': '0.1638', 'learning_rate': '0.0001192', 'epoch': '0.832'}
{'loss': '2.922', 'grad_norm': '0.1866', 'learning_rate': '0.0001188', 'epoch': '0.8352'}
{'loss': '2.904', 'grad_norm': '0.1606', 'learning_rate': '0.0001185', 'epoch': '0.8384'}
{'loss': '2.871', 'grad_norm': '0.1869', 'learning_rate': '0.0001182', 'epoch': '0.8416'}
{'loss': '2.878', 'grad_norm': '0.1611', 'learning_rate': '0.0001179', 'epoch': '0.8448'}
{'loss': '3.041', 'grad_norm': '0.1624', 'learning_rate': '0.0001175', 'epoch': '0.848'}
{'loss': '2.971', 'grad_norm': '0.1636', 'learning_rate': '0.0001172', 'epoch': '0.8512'}
